UserId,c#,java,javascript
93156,,63.79,61.54
93161,50.0,0.0,0.0
93163,0.0,25.0,50.0
93180,,,50.0
93200,0.0,6.67,0.0
93216,,,50.0
93222,20.0,0.0,36.84
93233,37.7,16.67,0.0
93252,,100.0,75.0
93279,,,0.0
93311,,,33.33
93345,22.22,0.0,23.53
93356,41.67,,18.18
93360,50.0,,25.0
93370,,33.33,66.67
93380,,,33.33
93394,7.14,100.0,0.0
93422,20.0,,0.0
93430,0.0,6.67,0.0
93448,35.9,40.91,71.73
93461,,,100.0
93462,29.03,16.67,50.0
93468,0.0,0.0,0.0
93528,18.18,0.0,0.0
93540,0.0,50.0,25.0
93580,,,0.0
93623,39.98,7.14,12.5
93641,,,0.0
93652,39.72,44.44,0.0
93732,36.67,100.0,46.67
93747,0.0,80.0,50.0
93781,25.0,,0.0
93884,25.0,40.0,36.36
93910,26.92,32.63,20.0
93921,50.0,0.0,0.0
93922,30.65,4.17,33.33
93947,,,0.0
93953,0.0,28.95,35.56
93960,,38.89,55.56
93961,,41.86,0.0
93963,14.71,0.0,0.0
93966,,42.86,44.44
93988,,41.18,52.94
93990,100.0,0.0,22.22
93995,0.0,14.29,0.0
94026,25.93,12.5,23.08
94077,100.0,0.0,16.67
94120,,0.0,75.0
94144,,,60.42
94148,,27.27,16.67
94154,0.0,,0.0
94162,,7.69,0.0
94173,16.0,7.69,28.57
94197,61.54,50.0,54.04
94204,33.33,,0.0
94217,57.14,,0.0
94237,41.18,14.29,40.0
94250,,0.0,16.67
94278,12.12,0.0,33.33
94363,0.0,11.36,25.0
94394,,,24.0
94428,0.0,100.0,29.55
94451,0.0,21.43,21.43
94484,,,0.0
94508,0.0,,0.0
94557,,37.84,21.74
94559,51.55,52.54,56.44
94668,,,44.83
94751,,0.0,50.0
94777,0.0,0.0,0.0
94813,0.0,10.81,17.14
94830,,,50.0
94838,42.86,,33.33
94853,25.0,,0.0
94893,33.33,,22.22
94896,,,0.0
94928,40.0,0.0,33.33
94936,,0.0,100.0
94947,,,0.0
94956,,28.57,50.0
94958,11.11,,11.11
94961,,23.08,34.48
94977,60.0,31.58,40.0
94990,20.69,,0.0
95022,,,0.0
95029,33.33,,0.0
95032,28.57,0.0,33.33
95033,0.0,35.0,48.15
95076,35.29,,0.0
95103,50.0,38.89,50.0
95107,27.78,,16.67
95108,,0.0,100.0
95122,0.0,23.08,0.0
95135,28.57,25.0,22.58
95157,25.93,100.0,50.0
95162,0.0,,100.0
95190,63.91,71.43,65.19
95195,37.04,0.0,25.0
95232,,50.0,0.0
95267,,0.0,28.57
95274,,0.0,0.0
95350,,,7.14
95353,0.0,0.0,20.79
95357,,,12.5
95369,,0.0,44.3
95382,0.0,20.0,32.81
95396,0.0,16.67,50.0
95397,,,0.0
95462,39.13,45.76,20.0
95509,,100.0,13.64
95511,,,50.0
95559,,50.0,0.0
95573,32.41,50.0,0.0
95589,45.83,25.0,0.0
95592,,,0.0
95612,,0.0,50.0
95642,0.0,,6.25
95656,0.0,66.67,100.0
95674,0.0,13.33,11.76
95683,,,0.0
95699,100.0,42.11,0.0
95733,,,0.0
95735,0.0,0.0,40.0
95741,0.0,100.0,50.0
95764,,0.0,4.55
95810,29.36,38.73,24.75
95869,,56.25,50.0
95901,33.33,,66.67
95920,,0.0,0.0
95944,,,25.0
95954,20.0,30.43,100.0
95966,33.33,0.0,28.57
96061,100.0,100.0,0.0
96089,40.0,,50.0
96100,50.0,40.0,51.24
96136,,,14.29
96140,0.0,,0.0
96168,0.0,20.0,0.0
96224,100.0,42.5,0.0
96233,,0.0,0.0
96282,0.0,0.0,28.57
96332,100.0,11.54,0.0
96338,,0.0,0.0
96354,,80.0,68.42
96372,24.32,,0.0
96386,0.0,23.08,30.77
96505,38.89,0.0,12.5
96531,,0.0,50.0
96537,22.22,0.0,22.54
96588,,22.22,0.0
96613,,8.33,40.0
96656,0.0,0.0,35.75
96683,,,50.0
96740,0.0,,21.43
96806,,,20.69
96811,0.0,50.0,35.71
96823,,0.0,0.0
96854,,,100.0
96855,0.0,,40.0
96864,,,0.0
96944,0.0,0.0,0.0
96963,43.75,0.0,25.0
97000,22.39,,0.0
97010,56.83,,56.18
97076,0.0,0.0,0.0
97142,,,38.46
97160,45.83,52.63,25.0
97198,0.0,0.0,0.0
97238,0.0,0.0,25.0
97248,,16.67,40.0
97337,75.0,25.0,40.0
97363,28.57,,0.0
97408,0.0,0.0,29.03
97429,20.0,,0.0
97433,,,11.11
97443,11.11,0.0,30.0
97471,46.94,,100.0
97513,,,29.17
97524,,,0.0
97526,0.0,,50.0
97554,0.0,,100.0
97558,28.16,7.14,12.5
97572,24.86,42.86,25.0
97614,33.51,25.86,14.29
97615,38.89,0.0,0.0
97627,50.0,26.57,0.0
97641,,50.0,20.0
97647,0.0,0.0,27.59
97651,,,20.0
97658,26.47,,55.56
97672,,,40.0
97688,100.0,25.0,0.0
97736,23.08,,50.0
97754,20.97,21.71,20.75
97767,,,20.0
97777,,27.5,0.0
97799,0.0,12.2,0.0
97828,,0.0,33.33
97845,29.17,,25.0
97869,0.0,22.58,31.82
97890,32.97,,33.33
97926,19.15,,15.38
97938,,,32.0
97964,3.03,,0.0
97976,,100.0,0.0
98038,100.0,100.0,64.71
98044,,0.0,20.0
98048,100.0,,40.91
98057,50.0,50.0,66.67
98068,,,25.0
98069,,,100.0
98078,9.09,100.0,66.67
98094,31.71,35.71,12.5
98117,57.89,46.15,44.44
98125,22.22,100.0,16.67
98143,60.0,33.33,0.0
98187,,25.0,27.78
98204,100.0,50.0,26.25
98264,0.0,11.11,0.0
98357,13.64,,55.81
98378,100.0,,25.0
98389,16.67,0.0,9.09
98401,18.75,33.33,45.83
98460,0.0,,0.0
98491,29.26,42.86,0.0
98493,,11.11,38.71
98494,,50.0,50.0
98530,100.0,50.0,0.0
98607,43.13,,100.0
98634,58.62,25.0,0.0
98636,25.0,28.38,0.0
98642,0.0,29.41,100.0
98653,0.0,50.0,100.0
98655,20.0,0.0,0.0
98657,42.86,,44.0
98696,100.0,50.0,60.0
98706,66.67,0.0,41.67
98711,100.0,46.67,33.33
98713,46.1,50.0,33.33
98740,20.0,,12.5
98806,,33.33,42.86
98811,,35.45,53.33
98813,0.0,0.0,33.33
98814,0.0,,0.0
98830,20.0,0.0,100.0
98848,50.0,30.0,22.22
98877,27.08,0.0,0.0
98917,20.0,,26.67
98933,54.17,38.89,50.0
98959,0.0,30.51,50.0
98970,26.09,,42.86
98975,,50.0,100.0
99024,0.0,0.0,0.0
99027,27.78,12.5,0.0
99046,45.16,,0.0
99057,,100.0,100.0
99135,,11.11,0.0
99144,,0.0,0.0
99189,0.0,21.43,25.0
99220,,0.0,64.29
99256,30.0,25.0,39.56
99265,,,0.0
99266,,0.0,100.0
99289,,,0.0
99297,100.0,,100.0
99323,0.0,0.0,7.5
99343,18.18,0.0,0.0
99354,28.57,10.0,0.0
99389,37.5,20.0,0.0
99392,11.11,,22.22
99395,35.42,,50.0
99401,,,43.75
99456,,,50.0
99492,29.17,25.0,11.11
99542,,,0.0
99594,20.0,0.0,100.0
99635,21.43,16.67,0.0
99667,,,0.0
99691,15.79,0.0,0.0
99692,22.22,40.74,46.38
99777,,0.0,25.93
99821,,0.0,0.0
99834,0.0,22.22,25.0
99876,50.0,0.0,0.0
99877,,,50.0
99907,20.0,,33.33
99919,46.15,,0.0
99921,,,50.0
99923,,0.0,33.33
99966,100.0,33.33,46.15
99967,0.0,14.29,25.0
99971,,0.0,0.0
99981,,,0.0
99989,0.0,0.0,0.0
99994,,20.0,0.0
100008,,,0.0
100020,,20.0,100.0
100095,50.0,28.57,0.0
100137,9.09,0.0,0.0
100142,17.39,0.0,0.0
100190,100.0,22.73,42.11
100208,,,35.71
100214,0.0,0.0,0.0
100237,100.0,49.23,100.0
100240,,,0.0
100283,15.91,,0.0
100288,33.33,,0.0
100297,75.0,64.29,55.56
100335,,,50.0
100339,,,49.54
100342,,,57.89
100363,100.0,0.0,50.0
100402,,57.47,42.86
100466,,0.0,0.0
100473,,,28.57
100507,0.0,0.0,50.0
100516,0.0,16.2,12.5
100567,0.0,0.0,50.0
100596,28.89,,25.0
100652,43.33,,31.82
100658,,,20.59
100724,,0.0,0.0
100731,,33.33,62.5
100747,,,0.0
100754,18.52,54.55,36.36
100776,23.08,22.22,0.0
100809,,,0.0
100835,15.22,,29.03
100836,0.0,23.08,50.0
100846,18.18,0.0,0.0
100848,38.46,0.0,0.0
100852,,,0.0
100856,,20.75,0.0
100864,25.58,,50.0
100914,22.22,33.33,75.0
100930,24.62,8.33,25.81
100952,,,42.86
100957,,33.52,100.0
100964,0.0,0.0,19.23
100988,20.45,25.0,0.0
101058,,100.0,16.67
101059,0.0,100.0,26.92
101087,57.92,30.0,62.5
101090,20.0,0.0,36.36
101095,0.0,14.47,0.0
101116,,,71.43
101130,0.0,25.0,47.06
101139,38.46,,47.62
101152,0.0,,50.0
101197,26.7,12.5,31.58
101203,0.0,0.0,0.0
101251,,16.67,25.0
101258,20.0,26.98,32.23
101280,19.05,0.0,50.0
101290,,,0.0
101361,40.0,52.37,66.67
101371,35.56,,0.0
101662,27.27,,16.67
101672,0.0,13.89,100.0
101689,8.7,,25.0
101767,29.79,50.0,33.33
101808,20.0,22.22,100.0
101809,0.0,13.33,0.0
101811,25.0,25.0,24.73
101827,34.67,50.0,38.46
101849,,,23.91
101863,26.32,16.67,50.0
101869,0.0,,35.71
101909,,,10.0
101923,,,0.0
101970,43.9,50.0,46.15
101999,41.67,50.0,0.0
102040,0.0,5.88,0.0
102112,50.42,,60.0
102170,,0.0,0.0
102181,,,27.78
102182,25.0,22.22,0.0
102200,,14.29,14.29
102205,0.0,0.0,21.05
102242,,,100.0
102247,15.63,0.0,100.0
102281,100.0,27.27,0.0
102302,22.22,28.57,33.33
102345,11.54,100.0,10.0
102371,21.43,26.32,20.83
102388,0.0,50.0,0.0
102401,,,50.0
102402,66.67,0.0,33.33
102441,7.69,26.19,37.5
102447,,,41.67
102482,29.27,33.33,100.0
102526,25.0,0.0,27.78
102529,0.0,22.22,23.53
102533,,,0.0
102580,,,50.0
102684,18.0,66.67,0.0
102703,,69.23,55.56
102704,,0.0,31.03
102793,,,100.0
102797,,0.0,37.5
102834,,,0.0
102852,,,33.33
102896,27.06,20.0,36.36
102916,0.0,33.33,0.0
102937,32.31,24.8,34.82
102957,0.0,0.0,27.03
103014,40.0,25.0,0.0
103043,0.0,25.85,0.0
103050,33.33,18.18,37.5
103081,50.0,40.0,32.61
103089,5.56,0.0,33.33
103091,0.0,0.0,0.0
103139,20.0,28.57,100.0
103154,0.0,64.55,50.0
103167,38.06,29.63,11.11
103202,,0.0,30.77
103206,5.13,10.85,23.53
103213,,,100.0
103225,50.0,33.33,20.0
103258,0.0,66.67,42.86
103260,,25.64,33.33
103295,50.0,19.05,50.0
103315,0.0,,0.0
103385,29.88,21.05,13.33
103386,,100.0,34.62
103395,38.46,0.0,0.0
103491,,,100.0
103568,51.67,45.0,21.05
103605,,33.33,18.18
103617,7.69,,0.0
103647,50.0,0.0,13.64
103682,22.54,0.0,11.11
103696,0.0,50.0,21.05
103739,0.0,0.0,17.24
103753,,,33.33
103766,,,0.0
103842,33.33,43.48,50.0
103912,33.33,,50.0
103945,,,50.0
103959,24.07,25.0,18.18
104003,,0.0,0.0
104014,,6.9,27.27
104015,0.0,,0.0
104021,0.0,0.0,0.0
104040,8.33,46.15,33.33
104071,0.0,0.0,0.0
104085,0.0,,25.0
104096,,100.0,58.97
104117,100.0,25.0,33.33
104143,0.0,45.71,0.0
104184,20.0,50.0,35.0
104189,13.33,,71.43
104198,24.14,0.0,32.35
104200,,47.37,66.67
104219,100.0,100.0,0.0
104223,61.54,66.13,75.0
104250,0.0,,0.0
104252,43.75,,0.0
104337,0.0,50.0,17.86
104349,0.0,38.71,49.34
104361,,,50.0
104380,,,19.08
104381,,,0.0
104424,28.89,,27.27
104427,,14.29,33.33
104450,,0.0,0.0
104452,,,25.0
104458,27.78,37.93,33.33
104461,,,60.0
104533,0.0,29.63,0.0
104564,28.57,18.92,66.67
104659,,,0.0
104746,,,0.0
104775,55.0,,40.0
104783,38.71,0.0,20.0
104790,,33.33,0.0
104796,,23.44,20.0
104815,20.0,,0.0
104833,,,0.0
104849,11.76,50.0,33.33
104856,,24.56,0.0
104863,33.33,,66.67
104874,,,20.0
104877,,,0.0
104891,100.0,68.73,48.72
104934,,,28.57
104950,0.0,22.27,0.0
104976,0.0,16.67,0.0
104998,33.33,17.65,0.0
104999,42.86,,41.15
105019,,0.0,62.5
105033,0.0,,33.33
105035,,,25.0
105043,33.33,,53.85
105066,20.0,42.86,10.53
105104,15.79,75.0,18.18
105170,33.33,,0.0
105206,50.0,,40.0
105224,29.17,26.31,13.33
105260,,,0.0
105264,52.38,28.57,100.0
105344,,33.33,0.0
105350,42.86,,50.0
105389,,0.0,0.0
105431,0.0,50.0,0.0
105445,34.62,0.0,28.57
105459,27.16,14.29,0.0
105460,27.78,33.33,23.68
105484,,50.0,20.0
105486,20.41,6.67,0.0
105492,,60.0,0.0
105518,35.0,,30.77
105536,20.0,42.86,8.33
105539,,0.0,14.29
105562,100.0,66.67,0.0
105565,,,0.0
105566,25.0,,16.67
105570,36.31,34.38,32.32
105581,25.0,0.0,27.78
105583,,36.36,100.0
105662,0.0,,12.5
105669,,,15.38
105678,,,14.29
105685,14.29,,0.0
105687,0.0,0.0,21.62
105707,,,11.11
105728,,,0.0
105739,0.0,,0.0
105741,,37.5,100.0
105744,12.24,36.63,50.0
105752,42.86,16.67,0.0
105756,29.03,0.0,0.0
105760,0.0,0.0,0.0
105768,,100.0,51.61
105771,,0.0,38.89
105782,,25.0,0.0
105827,0.0,29.27,23.81
105903,21.74,25.0,25.0
105916,20.0,,0.0
105929,42.38,28.0,38.46
105938,,,0.0
105971,27.71,,40.0
105976,,,50.0
105987,25.71,0.0,16.67
105999,38.24,,0.0
106095,19.05,0.0,9.09
106104,20.0,47.62,57.14
106114,0.0,20.59,30.0
106118,0.0,,10.0
106140,0.0,0.0,14.29
106159,39.94,27.27,0.0
106205,0.0,0.0,0.0
106207,50.0,0.0,0.0
106224,56.38,49.06,67.58
106236,0.0,33.33,26.67
106261,100.0,20.26,19.3
106302,21.43,28.57,40.0
106315,,0.0,0.0
106356,39.77,0.0,41.67
106403,34.68,50.0,31.65
106410,37.5,33.33,40.0
106420,0.0,0.0,21.88
106435,,100.0,0.0
106463,0.0,28.13,16.67
106553,,0.0,0.0
106580,33.33,,0.0
106616,0.0,,50.0
106623,36.84,,14.29
106649,42.86,,50.0
106671,44.78,43.02,0.0
106672,26.19,33.33,0.0
106688,66.67,,0.0
106732,,0.0,66.67
106762,50.0,66.67,37.5
106769,0.0,28.57,66.67
106778,,0.0,23.08
106797,0.0,,0.0
106849,0.0,33.33,100.0
106862,14.29,25.0,37.73
106866,30.0,,9.09
106890,0.0,0.0,0.0
106891,,,0.0
106906,,,100.0
106909,21.88,,47.22
106979,0.0,18.6,14.29
106997,,,50.0
107004,51.85,0.0,63.64
107009,27.66,,27.66
107049,,0.0,50.0
107073,50.0,40.0,40.0
107083,,,50.0
107090,35.71,0.0,16.67
107129,,,0.0
107134,,,0.0
107152,46.05,52.11,56.38
107156,,,0.0
107183,,,33.33
107245,,0.0,0.0
107250,33.33,100.0,42.86
107268,,,66.67
107277,0.0,0.0,44.12
107289,35.0,,28.57
107290,25.0,,0.0
107294,11.11,9.09,0.0
107331,0.0,44.29,69.23
107339,,25.0,0.0
107375,,0.0,100.0
107415,0.0,0.0,45.31
107455,26.47,0.0,75.0
107459,,100.0,0.0
107510,0.0,21.05,19.05
107529,,0.0,31.71
107544,,33.33,0.0
107565,29.41,50.0,28.57
107570,,0.0,50.0
107591,31.91,48.0,0.0
107609,,50.0,0.0
107613,0.0,0.0,30.0
107618,,,12.5
107625,28.13,33.33,21.74
107642,41.36,50.0,40.21
107660,16.67,20.0,50.7
107668,,,16.67
107683,14.29,,50.0
107691,14.29,,13.04
107694,20.59,0.0,21.43
107716,46.15,,100.0
107718,35.42,100.0,100.0
107744,48.0,46.15,28.57
107768,,,0.0
107783,12.5,,0.0
107797,,,45.0
107820,33.33,,33.33
107862,33.04,50.0,24.59
107877,50.0,33.33,100.0
107945,21.74,,0.0
108007,,0.0,0.0
108009,,0.0,22.22
108017,,,50.0
108022,,,100.0
108044,11.76,37.5,0.0
108056,8.33,0.0,22.22
108105,0.0,0.0,33.33
108130,12.5,14.29,100.0
108146,,0.0,100.0
108147,,,36.36
108159,,0.0,22.22
108168,,,14.29
108205,33.33,50.0,21.43
108207,0.0,29.21,0.0
108234,25.0,25.0,66.67
108238,24.49,0.0,0.0
108326,,39.39,50.0
108348,66.67,25.0,37.41
108359,,,61.54
108434,17.91,,8.33
108448,7.14,,21.67
108512,,,20.0
108517,0.0,11.11,0.0
108518,0.0,,33.33
108533,,,24.49
108574,0.0,,0.0
108575,100.0,,37.5
108578,27.27,22.22,20.0
108590,,28.57,28.57
108602,48.04,80.0,100.0
108616,0.0,,0.0
108655,14.89,0.0,0.0
108741,0.0,0.0,28.57
108781,,23.81,0.0
108796,24.55,33.33,20.63
108816,25.49,33.33,33.33
108827,24.07,48.0,32.47
108847,25.0,,14.29
108848,0.0,,69.23
108869,,0.0,0.0
108878,,,23.08
108944,,75.0,0.0
108994,0.0,0.0,0.0
108999,0.0,0.0,0.0
109011,,25.0,14.29
109026,,100.0,50.0
109035,11.36,16.67,0.0
109070,50.0,0.0,0.0
109102,23.53,50.0,30.0
109112,21.15,43.48,23.53
109122,38.2,50.0,66.67
109175,,,0.0
109217,,,50.0
109227,0.0,6.67,16.67
109302,,0.0,36.54
109305,,0.0,0.0
109306,,,11.11
109341,,,47.83
109347,20.0,0.0,0.0
109351,,50.0,0.0
109360,35.9,36.17,58.33
109374,50.0,,44.16
109392,21.15,100.0,35.29
109400,100.0,,50.0
109430,,,0.0
109458,33.33,,57.14
109483,,,40.0
109538,100.0,50.0,40.38
109549,,,0.0
109561,,,33.33
109618,,14.29,0.0
109676,33.33,,100.0
109678,,50.0,100.0
109687,12.5,0.0,25.0
109702,30.34,0.0,9.38
109749,29.41,0.0,31.75
109774,,33.33,0.0
109814,0.0,7.14,22.22
109815,0.0,0.0,0.0
109822,25.0,0.0,20.0
109825,14.29,0.0,11.54
109826,,,19.23
109870,33.33,,46.43
109880,57.14,33.8,36.36
109897,,,33.33
109919,34.87,33.33,18.18
109941,17.86,100.0,30.77
109960,,0.0,0.0
109970,,13.33,0.0
110009,66.67,0.0,0.0
110010,75.0,,22.22
110026,100.0,0.0,0.0
110028,100.0,29.41,0.0
110088,36.0,36.84,41.18
110105,40.0,0.0,0.0
110151,,,100.0
110164,40.0,100.0,40.0
110202,,,18.18
110204,66.67,37.5,0.0
110213,0.0,0.0,50.0
110233,0.0,,55.56
110264,,0.0,37.5
110274,,,28.57
110313,,0.0,33.33
110315,,,0.0
110333,,,0.0
110353,,35.96,0.0
110358,0.0,0.0,50.0
110451,,47.06,100.0
110478,0.0,18.0,37.5
110495,0.0,,15.79
110508,33.33,,28.57
110672,11.54,0.0,100.0
110707,0.0,40.0,22.22
110750,0.0,17.14,0.0
110762,0.0,45.83,0.0
110776,48.15,0.0,37.5
110812,62.5,,44.44
110825,0.0,0.0,100.0
110840,,,18.18
110865,42.86,,100.0
110871,27.78,,23.81
110915,,75.0,65.38
110933,10.53,19.67,0.0
110963,18.05,,0.0
110976,,,100.0
110979,,60.0,30.77
111013,28.57,50.0,37.5
111021,12.5,25.0,37.5
111024,100.0,42.86,0.0
111033,0.0,,25.0
111036,0.0,0.0,0.0
111040,17.02,,0.0
111052,,0.0,25.0
111065,0.0,,28.57
111082,,0.0,14.71
111133,,,33.33
111143,0.0,0.0,0.0
111160,,0.0,0.0
111210,20.59,37.5,100.0
111219,,57.69,0.0
111243,,,20.59
111245,,17.14,0.0
111266,38.69,0.0,39.74
111286,,0.0,100.0
111307,23.08,0.0,25.0
111313,70.59,39.02,100.0
111327,18.18,,0.0
111335,46.39,44.74,70.0
111337,38.89,100.0,36.76
111375,11.11,0.0,50.0
111412,,,58.82
111426,,0.0,20.0
111433,50.0,,35.29
111438,15.0,,18.18
111461,0.0,100.0,0.0
111466,25.0,18.18,44.0
111469,19.49,20.0,50.0
111495,27.27,0.0,40.0
111554,25.48,,37.5
111575,43.11,43.24,44.44
111598,8.7,6.25,0.0
111663,0.0,0.0,0.0
111665,,,8.33
111669,,0.0,23.08
111683,0.0,0.0,22.22
111777,,35.42,80.0
111794,31.58,0.0,42.86
111804,,,25.0
111878,,,37.5
111888,61.43,25.0,50.0
111896,,0.0,0.0
111934,24.53,11.11,34.92
111988,0.0,23.57,0.0
111991,0.0,21.15,37.5
111995,,,0.0
112000,,0.0,33.33
112079,46.15,38.95,42.11
112100,31.17,25.0,12.5
112125,0.0,21.43,0.0
112139,30.0,,0.0
112152,60.0,0.0,0.0
112194,26.42,,29.89
112196,52.0,0.0,60.0
112222,33.33,16.78,23.48
112310,,28.57,23.08
112377,0.0,,16.33
112381,,20.0,50.0
112407,21.77,8.33,28.13
112451,,,35.42
112500,100.0,24.59,20.0
112508,0.0,0.0,25.0
112517,0.0,0.0,0.0
112532,0.0,0.0,100.0
112550,12.5,0.0,13.33
112614,25.0,0.0,25.0
112620,,,8.33
112658,,,33.33
112670,,23.08,50.0
112671,40.0,28.33,20.0
112705,,33.33,33.33
112713,26.09,31.58,44.44
112731,100.0,,40.22
112744,0.0,27.27,0.0
112756,,,0.0
112765,25.81,20.0,0.0
112781,47.62,0.0,0.0
112870,0.0,0.0,40.0
112871,33.33,100.0,41.67
112877,0.0,30.8,0.0
112936,14.29,,40.0
112950,0.0,0.0,33.33
112955,0.0,50.0,100.0
112964,0.0,33.33,50.0
112968,30.77,0.0,23.4
112976,,0.0,80.0
113019,,,33.33
113036,,0.0,0.0
113079,,,0.0
113083,,,27.78
113116,50.0,50.0,58.97
113141,36.35,57.14,19.23
113142,38.46,20.0,0.0
113158,55.29,36.17,20.0
113173,33.33,0.0,40.0
113195,,,32.82
113342,,,0.0
113347,,,0.0
113418,,28.0,44.44
113419,0.0,,50.0
113535,18.86,0.0,14.29
113570,33.63,33.33,29.57
113586,21.74,0.0,0.0
113632,0.0,30.17,33.33
113643,0.0,44.44,100.0
113659,,,0.0
113701,14.29,,47.62
113702,40.0,0.0,50.0
113716,0.0,100.0,59.04
113763,55.71,100.0,41.67
113794,30.46,25.0,22.22
113797,100.0,0.0,43.75
113834,,100.0,12.5
113848,50.0,40.0,33.33
113910,,0.0,23.08
113936,,,28.57
113938,,,60.0
113960,100.0,,35.71
113962,,,46.67
113999,,,42.86
114029,38.23,27.27,19.74
114066,0.0,16.67,0.0
114132,,,15.38
114140,,,11.11
114168,,,22.22
114200,15.56,0.0,0.0
114226,0.0,23.34,28.57
114251,41.18,38.33,56.53
114298,0.0,,66.67
114313,,45.54,100.0
114400,42.5,0.0,27.27
114446,,,0.0
114462,33.33,,20.0
114484,0.0,14.29,50.0
114488,33.33,,0.0
114526,0.0,,21.74
114547,13.73,,25.0
114549,,12.5,0.0
114558,,,0.0
114583,26.83,40.0,25.0
114584,0.0,16.67,19.64
114658,,0.0,0.0
114662,,15.38,33.33
114664,62.39,100.0,0.0
114672,0.0,,28.07
114696,,,0.0
114770,0.0,0.0,34.15
114795,,0.0,20.0
114804,0.0,17.65,0.0
114805,0.0,,0.0
114865,,,50.0
114900,,0.0,31.82
114916,18.75,0.0,25.0
114917,50.0,,22.22
114986,0.0,8.89,50.0
114994,39.47,50.0,42.86
114996,16.67,28.0,36.36
115049,45.33,,49.55
115076,,,60.0
115098,44.83,,0.0
115102,,,0.0
115106,,0.0,37.5
115139,,,25.0
115145,40.0,58.78,56.76
115159,,,60.0
115160,,0.0,40.0
115182,,,50.0
115193,13.79,18.18,33.33
115198,0.0,,0.0
115200,11.11,0.0,20.0
115201,,0.0,0.0
115272,29.47,,100.0
115305,10.53,16.67,0.0
115330,,0.0,0.0
115413,37.55,0.0,0.0
115432,12.5,24.04,10.0
115457,8.33,,0.0
115466,26.09,0.0,27.08
115478,,55.56,50.0
115481,0.0,0.0,25.0
115493,0.0,20.0,32.14
115503,0.0,0.0,25.0
115563,66.67,31.43,42.11
115567,0.0,0.0,100.0
115576,,0.0,0.0
115589,0.0,33.33,20.0
115608,0.0,,17.86
115650,31.71,,34.29
115671,33.33,0.0,0.0
115681,20.0,,32.0
115690,26.92,0.0,0.0
115698,,0.0,53.33
115704,0.0,,0.0
115730,0.0,16.67,33.33
115749,22.58,,0.0
115781,,,100.0
115845,,50.0,40.91
115854,31.25,,0.0
115866,41.67,33.33,48.15
115949,,,0.0
115965,25.0,0.0,15.24
115985,32.69,33.33,12.5
115986,,66.67,100.0
115988,0.0,0.0,0.0
116001,,,0.0
116087,,,27.27
116176,26.23,100.0,0.0
116249,42.31,48.78,59.26
116273,0.0,0.0,23.08
116286,18.99,27.78,0.0
116339,,32.94,16.67
116371,0.0,33.33,0.0
116395,0.0,,0.0
116472,0.0,59.18,55.66
116479,0.0,,50.0
116509,33.33,39.38,57.14
116522,,,100.0
116540,100.0,0.0,0.0
116542,,50.94,0.0
116546,,0.0,50.0
116614,54.23,43.7,44.23
116639,100.0,37.04,50.0
116645,4.35,0.0,0.0
116712,0.0,25.0,47.83
116742,0.0,23.08,66.67
116791,,53.68,42.86
116830,29.27,0.0,100.0
116838,22.22,,0.0
116846,24.77,25.0,16.67
116862,0.0,,100.0
116879,0.0,0.0,60.0
116880,0.0,34.52,28.57
116891,5.0,0.0,16.67
116895,14.81,,15.79
116908,25.0,23.33,0.0
116923,47.06,50.0,42.86
116925,,,0.0
116932,0.0,33.33,12.5
116938,,33.33,100.0
117030,66.67,0.0,37.84
117068,,,39.29
117073,,,50.0
117092,100.0,50.0,27.27
117104,,,0.0
117117,34.29,,25.0
117193,,,50.0
117215,25.0,20.0,19.83
117242,30.49,25.0,51.85
117259,,0.0,27.27
117260,,,16.67
117268,0.0,100.0,28.57
117290,17.65,0.0,0.0
117350,30.84,0.0,25.0
117352,9.68,0.0,40.0
117362,36.53,33.33,12.5
117433,14.29,66.67,0.0
117471,,0.0,0.0
117503,,,0.0
117507,33.33,0.0,20.83
117539,0.0,,0.0
117579,,,0.0
117587,25.0,100.0,12.0
117588,0.0,14.29,0.0
117603,0.0,28.57,32.35
117642,,0.0,0.0
117648,,,20.0
117651,61.9,60.0,55.56
117658,17.14,,8.33
117691,0.0,25.0,50.0
117743,,,40.0
117775,43.59,0.0,40.0
117783,0.0,12.73,0.0
117801,,,50.0
117831,,,15.38
117919,50.0,37.5,51.72
117975,,,60.0
118006,,50.0,66.67
118007,0.0,0.0,8.33
118027,0.0,0.0,23.81
118061,,33.33,0.0
118068,35.38,32.14,29.74
118098,13.79,20.0,0.0
118107,52.17,,0.0
118130,36.84,0.0,0.0
118131,31.25,,0.0
118133,25.0,33.54,44.44
118145,33.33,26.67,27.59
118175,,,37.5
118191,11.11,,0.0
118201,0.0,31.25,28.57
118211,21.57,0.0,50.0
118218,14.29,,25.0
118220,0.0,16.67,0.0
118222,,,31.25
118228,6.9,12.19,0.0
118364,25.0,0.0,100.0
118391,50.0,31.58,57.14
118437,0.0,35.0,25.0
118447,50.0,,25.0
118464,18.75,0.0,0.0
118469,66.67,57.14,0.0
118478,36.36,0.0,0.0
118499,,0.0,0.0
118500,20.0,0.0,11.86
118547,,,44.44
118562,,0.0,0.0
118584,0.0,,100.0
118587,,25.13,0.0
118592,16.67,0.0,0.0
118613,,35.71,100.0
118631,,,0.0
118697,38.46,,21.43
118703,38.96,0.0,43.06
118797,,50.0,0.0
118799,100.0,0.0,0.0
118803,0.0,25.0,42.86
